5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 376	 7779	 135.25	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 389	 8372	 135.61	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 365	 7406	 135.62	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 398	 8187	 135.57	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 379	 8094	 135.9	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 397	 8467	 135.7	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 372	 7601	 135.81	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 380	 7802	 136.11	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 360	 7150	 137.18	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 346	 7039	 137.81	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 363	 7575	 138.27	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 446	 8911	 138.87	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 375	 7059	 139.09	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 352	 7448	 139.25	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 336	 6419	 139.18	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 346	 6823	 138.92	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 338	 6961	 138.55	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 363	 7622	 138.39	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 369	 7257	 138.37	 nan	
5540.2487	 1157.061	 0.0	 11:30:30 	 7/9/17  	 363	 7185	 138.41	 nan	
5540.2487	 1157.061	 0.0	 11:30:31 	 7/9/17  	 369	 7409	 138.28	 nan	
